OFFENSE_GROUP,DISTRICT,YEAR,MONTH,DAY,HOUR
Towed,C6,2017,6,Wednesday,7
Towed,D4,2017,6,Wednesday,0
Towed,C11,2017,6,Tuesday,22
Towed,D4,2017,6,Tuesday,15
Towed,B2,2017,6,Tuesday,7
Towed,C11,2017,6,Tuesday,11
Towed,D4,2017,6,Tuesday,10
Towed,D14,2017,6,Tuesday,8
Towed,D14,2017,6,Tuesday,7
Towed,B3,2017,6,Tuesday,5
Towed,C6,2017,6,Tuesday,0
Towed,D4,2017,6,Tuesday,0
Towed,D14,2017,6,Monday,20
Towed,D14,2017,6,Monday,14
Towed,A1,2017,6,Monday,11
Towed,E13,2017,6,Monday,11
Towed,E13,2017,6,Monday,12
Towed,C6,2017,6,Monday,11
Towed,B2,2017,6,Monday,9
Towed,A1,2017,6,Monday,9
Towed,E13,2017,6,Monday,9
Towed,D4,2017,6,Monday,8
Towed,D4,2017,6,Monday,7
Towed,D4,2017,6,Monday,8
Towed,D4,2017,6,Monday,3
Towed,D4,2017,6,Monday,0
Towed,C11,2017,6,Sunday,18
Towed,A15,2017,6,Sunday,17
Towed,D4,2017,6,Sunday,13
Towed,D4,2017,6,Sunday,10
Towed,E13,2017,6,Sunday,8
Towed,B3,2017,6,Sunday,6
Towed,C11,2017,6,Saturday,22
Towed,D14,2017,6,Saturday,19
Towed,C6,2017,6,Saturday,16
Towed,A1,2017,6,Saturday,1
Towed,D4,2017,6,Saturday,9
Towed,D4,2017,6,Saturday,10
Towed,A15,2017,6,Saturday,8
Towed,C6,2017,6,Saturday,8
Towed,E13,2017,6,Saturday,8
Towed,C6,2017,6,Saturday,7
Towed,A1,2017,6,Saturday,8
Towed,B2,2017,6,Saturday,6
Towed,A15,2017,6,Saturday,5
Towed,D4,2017,6,Friday,19
Towed,A1,2017,6,Friday,15
Towed,D14,2017,6,Friday,15
Towed,A1,2017,6,Friday,10
Towed,B2,2017,6,Friday,10
Towed,C11,2017,6,Friday,10
Towed,C11,2017,6,Friday,10
Towed,C6,2017,6,Friday,8
Towed,D14,2017,6,Friday,9
Towed,C6,2017,6,Friday,6
Towed,B2,2017,6,Friday,2
Towed,D4,2017,6,Friday,0
Towed,A1,2017,6,Thursday,20
Towed,D4,2017,6,Thursday,13
Towed,D4,2017,6,Thursday,12
Towed,D14,2017,6,Thursday,11
Towed,D4,2017,6,Thursday,9
Towed,D4,2017,6,Thursday,11
Towed,D14,2017,6,Thursday,10
Towed,D4,2017,6,Thursday,9
Towed,D4,2017,6,Thursday,11
Towed,C11,2017,5,Wednesday,12
Towed,E18,2017,6,Thursday,8
Towed,A1,2017,6,Thursday,7
Towed,E13,2017,6,Thursday,8
Towed,B3,2017,6,Thursday,8
Towed,C6,2017,6,Thursday,8
Towed,D14,2017,6,Thursday,0
Towed,B2,2017,5,Wednesday,21
Towed,A1,2017,5,Wednesday,11
Towed,D4,2017,5,Wednesday,9
Towed,C6,2017,5,Wednesday,11
Towed,C11,2017,5,Wednesday,11
Towed,B2,2017,5,Wednesday,8
Towed,D14,2017,5,Wednesday,10
Towed,D4,2017,5,Wednesday,9
Towed,D14,2017,5,Wednesday,7
Towed,D14,2017,5,Wednesday,9
Towed,A15,2017,5,Wednesday,8
Towed,B2,2017,5,Wednesday,7
Towed,D4,2017,5,Wednesday,3
Towed,B3,2017,5,Wednesday,1
Towed,D4,2017,5,Wednesday,0
Towed,B3,2017,5,Tuesday,14
Towed,E13,2017,5,Tuesday,17
Towed,C11,2017,5,Tuesday,17
Towed,B3,2017,5,Tuesday,13
Towed,B2,2017,5,Tuesday,16
Towed,C6,2017,5,Tuesday,14
Towed,E13,2017,5,Tuesday,13
Towed,C6,2017,5,Tuesday,12
Towed,D14,2017,5,Tuesday,10
Towed,D4,2017,5,Tuesday,10
Towed,A7,2017,5,Tuesday,10
Towed,A1,2017,5,Tuesday,7
Towed,C6,2017,5,Tuesday,7
Towed,C6,2017,5,Tuesday,7
Towed,A1,2017,5,Tuesday,2
Towed,A7,2017,5,Tuesday,0
Towed,D4,2017,5,Monday,23
Towed,B3,2017,5,Monday,15
Towed,E18,2017,5,Monday,13
Towed,E13,2017,5,Monday,12
Towed,D4,2017,5,Monday,8
Towed,D4,2017,5,Monday,7
Towed,D4,2017,5,Monday,8
Towed,D4,2017,5,Sunday,16
Towed,C6,2017,5,Sunday,12
Towed,D4,2017,5,Sunday,7
Towed,D14,2017,5,Sunday,7
Towed,A7,2017,5,Sunday,8
Towed,C6,2017,5,Sunday,7
Towed,A7,2017,5,Sunday,7
Towed,B3,2017,5,Sunday,6
Towed,C6,2017,5,Sunday,0
Towed,C11,2017,5,Saturday,22
Towed,E18,2017,5,Saturday,22
Towed,D4,2017,5,Saturday,10
Towed,A15,2017,5,Saturday,13
Towed,D4,2017,5,Saturday,8
Towed,D4,2017,5,Saturday,9
Towed,D4,2017,5,Saturday,0
Towed,A7,2017,5,Saturday,8
Towed,B2,2017,5,Friday,19
Towed,A7,2017,5,Friday,16
Towed,D4,2017,5,Friday,13
Towed,E13,2017,5,Friday,14
Towed,E13,2017,5,Friday,12
Towed,C11,2017,5,Friday,7
Towed,E13,2017,5,Friday,8
Towed,C11,2017,5,Friday,6
Towed,A1,2017,5,Friday,7
Towed,D4,2017,5,Friday,7
Towed,E13,2017,5,Friday,8
Towed,A7,2017,5,Friday,0
Towed,D4,2017,5,Friday,1
Towed,B3,2017,5,Friday,0
Towed,B2,2017,5,Thursday,19
Towed,E13,2017,5,Thursday,15
Towed,E13,2017,5,Thursday,13
Towed,B2,2017,5,Thursday,10
Towed,E13,2017,5,Thursday,11
Towed,B2,2017,5,Thursday,11
Towed,D4,2017,5,Thursday,8
Towed,D4,2017,5,Thursday,8
Towed,C6,2017,5,Thursday,8
Towed,D14,2017,5,Thursday,0
Towed,A7,2017,5,Wednesday,22
Towed,D4,2017,5,Wednesday,13
Towed,B3,2017,5,Wednesday,12
Towed,A1,2017,5,Wednesday,9
Towed,C6,2017,5,Wednesday,10
Towed,C11,2017,5,Wednesday,10
Towed,C11,2017,5,Wednesday,7
Towed,D4,2017,5,Wednesday,9
Towed,B2,2017,5,Wednesday,7
Towed,B3,2017,5,Tuesday,7
Towed,C11,2017,5,Tuesday,23
Towed,E13,2017,5,Tuesday,18
Towed,D14,2017,5,Tuesday,20
Towed,D14,2017,5,Tuesday,19
Towed,D4,2017,5,Tuesday,12
Towed,A1,2017,5,Tuesday,8
Towed,D14,2017,5,Tuesday,9
Towed,C11,2017,5,Tuesday,9
Towed,B2,2017,5,Tuesday,9
Towed,C6,2017,5,Tuesday,8
Towed,C11,2017,5,Tuesday,7
Towed,A1,2017,5,Tuesday,1
Towed,C11,2017,5,Monday,23
Towed,D14,2017,5,Tuesday,0
Towed,D4,2017,5,Tuesday,0
Towed,D4,2017,5,Monday,20
Towed,D4,2017,5,Monday,17
Towed,C11,2017,5,Monday,16
Towed,D4,2017,5,Monday,12
Towed,D14,2017,5,Monday,10
Towed,E13,2017,5,Monday,11
Towed,C11,2017,5,Monday,10
Towed,D14,2017,5,Monday,9
Towed,B2,2017,5,Monday,10
Towed,A7,2017,5,Monday,8
Towed,D14,2017,5,Monday,6
Towed,A1,2017,5,Monday,1
Towed,D4,2017,5,Monday,0
Towed,C11,2017,5,Sunday,21
Towed,D4,2017,5,Sunday,16
Towed,E18,2017,5,Sunday,13
Towed,A1,2017,5,Friday,20
Towed,C11,2017,5,Sunday,12
Towed,E5,2017,5,Sunday,10
Towed,A1,2017,5,Sunday,11
Towed,A1,2017,5,Sunday,8
Towed,D4,2017,5,Wednesday,17
Towed,A1,2017,5,Sunday,8
Towed,D4,2017,5,Sunday,7
Towed,C6,2017,5,Sunday,8
Towed,E5,2017,5,Saturday,21
Towed,A1,2017,5,Sunday,0
Towed,C11,2017,5,Sunday,2
Towed,E13,2017,5,Saturday,19
Towed,A1,2017,5,Saturday,19
Towed,B2,2017,5,Saturday,18
Towed,D4,2017,5,Saturday,16
Towed,D14,2017,5,Saturday,12
Towed,C6,2017,5,Saturday,10
Towed,D4,2017,5,Saturday,9
Towed,C6,2017,5,Saturday,8
Towed,D14,2017,5,Saturday,8
Towed,D4,2017,5,Saturday,5
Towed,C6,2017,5,Friday,21
Towed,A7,2017,5,Friday,23
Towed,C11,2017,5,Friday,22
Towed,E13,2017,5,Friday,20
Towed,D4,2017,5,Friday,18
Towed,C6,2017,5,Friday,13
Towed,D4,2017,5,Friday,12
Towed,E13,2017,5,Friday,11
Towed,D4,2017,5,Friday,10
Towed,C6,2017,5,Friday,10
Towed,D4,2017,5,Friday,9
Towed,D4,2017,5,Friday,9
Towed,A7,2017,5,Friday,9
Towed,A1,2017,5,Friday,7
Towed,A1,2017,5,Thursday,23
Towed,A1,2017,5,Thursday,10
Towed,C11,2017,5,Thursday,10
Towed,E13,2017,5,Thursday,9
Towed,B3,2017,5,Thursday,7
Towed,A15,2017,5,Thursday,7
Towed,D14,2017,5,Thursday,0
Towed,B2,2017,5,Wednesday,17
Towed,D4,2017,5,Wednesday,9
Towed,D4,2017,5,Wednesday,8
Towed,D4,2017,5,Wednesday,8
Towed,B2,2017,5,Wednesday,9
Towed,E13,2017,5,Wednesday,8
Towed,D14,2017,5,Wednesday,5
Towed,D4,2017,5,Wednesday,0
Towed,A7,2017,5,Tuesday,22
Towed,B3,2017,5,Tuesday,10
Towed,A7,2017,5,Tuesday,11
Towed,E13,2017,5,Tuesday,12
Towed,E13,2017,5,Tuesday,10
Towed,B2,2017,5,Tuesday,8
Towed,C11,2017,5,Tuesday,10
Towed,D4,2017,5,Tuesday,8
Towed,E13,2017,5,Tuesday,7
Towed,D14,2017,5,Tuesday,3
Towed,A1,2017,5,Tuesday,2
Towed,E5,2017,5,Monday,23
Towed,D4,2017,5,Tuesday,0
Towed,E18,2017,5,Monday,19
Towed,A1,2017,5,Monday,12
Towed,D14,2017,5,Monday,11
Towed,C11,2017,5,Monday,10
Towed,E13,2017,5,Monday,10
Towed,A1,2017,5,Monday,10
Towed,A15,2017,5,Monday,9
Towed,B3,2017,5,Monday,9
Towed,C6,2017,5,Monday,9
Towed,A7,2017,5,Sunday,23
Towed,B2,2017,5,Sunday,14
Towed,B2,2017,5,Sunday,15
Towed,D4,2017,5,Sunday,15
Towed,B2,2017,5,Sunday,12
Towed,A1,2017,5,Sunday,11
Towed,D4,2017,5,Sunday,11
Towed,D14,2017,5,Sunday,11
Towed,D14,2017,5,Sunday,9
Towed,C6,2017,5,Sunday,9
Towed,E13,2017,5,Sunday,6
Towed,B3,2017,5,Sunday,6
Towed,A7,2017,5,Sunday,0
Towed,E5,2017,5,Saturday,21
Towed,A1,2017,5,Saturday,18
Towed,D4,2017,5,Saturday,8
Towed,B2,2017,5,Saturday,8
Towed,C6,2017,5,Saturday,5
Towed,E13,2017,5,Saturday,8
Towed,D14,2017,5,Saturday,0
Towed,D4,2017,5,Friday,9
Towed,A1,2017,5,Friday,6
Towed,C6,2017,5,Friday,11
Towed,B3,2017,5,Friday,9
Towed,C6,2017,5,Friday,9
Towed,B2,2017,5,Friday,8
Towed,B3,2017,5,Friday,5
Towed,E18,2017,5,Friday,4
Towed,D14,2017,5,Friday,2
Towed,D4,2017,5,Friday,0
Towed,A7,2017,5,Friday,0
Towed,C6,2017,5,Thursday,23
Towed,E5,2017,5,Thursday,22
Towed,C6,2017,5,Thursday,22
Towed,D4,2017,5,Thursday,9
Towed,D14,2017,5,Thursday,12
Towed,E13,2017,5,Thursday,10
Towed,A7,2017,5,Thursday,10
Towed,D4,2017,5,Thursday,7
Towed,D4,2017,5,Thursday,8
Towed,D14,2017,5,Thursday,9
Towed,D14,2017,5,Thursday,0
Towed,B2,2017,5,Wednesday,18
Towed,C6,2017,5,Wednesday,12
Towed,C6,2017,5,Wednesday,10
Towed,A1,2017,5,Wednesday,8
Towed,E18,2017,5,Wednesday,6
Towed,C11,2017,5,Wednesday,6
Towed,D4,2017,5,Wednesday,0
Towed,C11,2017,5,Tuesday,21
Towed,D14,2017,5,Tuesday,16
Towed,C6,2017,5,Tuesday,14
Towed,E13,2017,5,Tuesday,9
Towed,B2,2017,5,Tuesday,9
Towed,C6,2017,5,Tuesday,9
Towed,B2,2017,5,Tuesday,8
Towed,C6,2017,5,Tuesday,7
Towed,E13,2017,5,Tuesday,8
Towed,E18,2017,5,Tuesday,7
Towed,D4,2017,5,Tuesday,0
Towed,D14,2017,5,Monday,19
Towed,A15,2017,5,Monday,13
Towed,B2,2017,5,Monday,12
Towed,D14,2017,5,Monday,12
Towed,E13,2017,5,Monday,12
Towed,C6,2017,5,Sunday,13
Towed,B3,2017,5,Monday,11
Towed,C6,2017,5,Monday,11
Towed,C6,2017,5,Monday,9
Towed,C11,2017,5,Monday,9
Towed,D14,2017,5,Monday,9
Towed,E13,2017,5,Monday,9
Towed,B2,2017,5,Monday,8
Towed,B3,2017,5,Monday,7
Towed,B2,2017,5,Monday,3
Towed,D4,2017,5,Monday,0
Towed,E13,2017,5,Sunday,22
Towed,D4,2017,5,Sunday,19
Towed,E18,2017,5,Sunday,18
Towed,C11,2017,5,Sunday,16
Towed,C6,2017,5,Sunday,13
Towed,C6,2017,5,Sunday,14
Towed,C6,2017,5,Sunday,10
Towed,C6,2017,5,Sunday,9
Towed,D14,2017,5,Sunday,7
Towed,A1,2017,5,Sunday,9
Towed,E13,2017,5,Sunday,9
Towed,A1,2017,5,Sunday,8
Towed,E13,2017,5,Sunday,9
Towed,C6,2017,5,Sunday,8
Towed,D4,2017,5,Sunday,7
Towed,C11,2017,5,Saturday,23
Towed,A1,2017,5,Saturday,19
Towed,D14,2017,5,Saturday,22
Towed,A1,2017,5,Saturday,2
Towed,E18,2017,5,Saturday,14
Towed,C6,2017,5,Saturday,11
Towed,A15,2017,5,Saturday,10
Towed,A1,2017,5,Saturday,8
Towed,B3,2017,5,Saturday,10
Towed,A1,2017,5,Saturday,10
Towed,A1,2017,5,Saturday,9
Towed,C11,2017,5,Saturday,8
Towed,D14,2017,5,Saturday,0
Towed,B2,2017,5,Friday,16
Towed,D4,2017,5,Friday,10
Towed,E5,2017,5,Friday,11
Towed,D4,2017,5,Friday,7
Towed,D4,2017,5,Friday,9
Towed,B3,2017,5,Friday,10
Towed,D4,2017,5,Friday,5
Towed,C11,2017,5,Friday,5
Towed,B2,2017,5,Friday,4
Towed,A1,2017,5,Friday,3
Towed,B2,2017,5,Friday,0
Towed,D4,2017,5,Friday,0
Towed,D14,2017,5,Thursday,20
Towed,C11,2017,5,Thursday,15
Towed,D14,2017,5,Thursday,13
Towed,C6,2017,5,Thursday,12
Towed,E13,2017,5,Thursday,11
Towed,E13,2017,5,Thursday,8
Towed,E5,2017,5,Thursday,10
Towed,E13,2017,5,Thursday,7
Towed,C6,2017,5,Thursday,8
Towed,B2,2017,5,Thursday,4
Towed,D14,2017,5,Thursday,0
Towed,E13,2017,5,Wednesday,21
Towed,D14,2017,5,Wednesday,17
Towed,E18,2017,5,Wednesday,15
Towed,C11,2017,5,Wednesday,16
Towed,B3,2017,5,Wednesday,11
Towed,A7,2017,5,Wednesday,9
Towed,D4,2017,5,Wednesday,7
Towed,D4,2017,5,Wednesday,9
Towed,B2,2017,5,Wednesday,8
Towed,A1,2017,5,Wednesday,8
Towed,B2,2017,5,Wednesday,7
Towed,E13,2017,5,Wednesday,7
Towed,B3,2017,5,Wednesday,9
Towed,A15,2017,5,Wednesday,8
Towed,D14,2017,5,Wednesday,8
Towed,D14,2017,5,Wednesday,3
Towed,C11,2017,5,Wednesday,1
Towed,D4,2017,5,Wednesday,0
Towed,B2,2017,5,Tuesday,20
Towed,E18,2017,5,Tuesday,16
Towed,A15,2017,5,Tuesday,16
Towed,B3,2017,5,Tuesday,13
Towed,D14,2017,5,Tuesday,12
Towed,E13,2017,5,Tuesday,7
Towed,E18,2017,5,Tuesday,11
Towed,E13,2017,5,Tuesday,10
Towed,C11,2017,5,Tuesday,10
Towed,B3,2017,5,Tuesday,9
Towed,B3,2017,5,Tuesday,9
Towed,D14,2017,5,Tuesday,8
Towed,B2,2017,5,Monday,8
Towed,D4,2017,5,Tuesday,0
Towed,D14,2017,5,Monday,21
Towed,D4,2017,5,Monday,16
Towed,E5,2017,5,Monday,11
Towed,C6,2017,5,Monday,11
Towed,A15,2017,5,Monday,9
Towed,D14,2017,5,Monday,10
Towed,A7,2017,5,Monday,8
Towed,A1,2017,5,Monday,8
Towed,E13,2017,5,Monday,8
Towed,D4,2017,5,Monday,0
Towed,A1,2017,4,Sunday,18
Towed,A1,2017,4,Sunday,18
Towed,E18,2017,4,Sunday,14
Towed,D4,2017,4,Sunday,12
Towed,D4,2017,4,Sunday,10
Towed,C6,2017,4,Sunday,10
Towed,B3,2017,4,Sunday,9
Towed,A1,2017,4,Sunday,8
Towed,B2,2017,4,Sunday,6
Towed,D14,2017,4,Saturday,23
Towed,B2,2017,4,Saturday,19
Towed,D4,2017,4,Saturday,13
Towed,A1,2017,4,Saturday,10
Towed,D4,2017,4,Saturday,8
Towed,D4,2017,4,Saturday,7
Towed,D14,2017,4,Saturday,8
Towed,C6,2017,4,Saturday,8
Towed,A1,2017,4,Saturday,8
Towed,A15,2017,4,Saturday,8
Towed,D4,2017,4,Saturday,5
Towed,C11,2017,4,Saturday,3
Towed,B2,2017,4,Friday,17
Towed,D4,2017,4,Friday,16
Towed,A15,2017,4,Thursday,0
Towed,D14,2017,4,Friday,11
Towed,A7,2017,4,Friday,9
Towed,D4,2017,4,Thursday,21
Towed,D4,2017,4,Friday,8
Towed,B2,2017,4,Friday,8
Towed,C6,2017,4,Friday,8
Towed,D4,2017,4,Friday,0
Towed,D14,2017,4,Thursday,22
Towed,D14,2017,4,Thursday,20
Towed,C11,2017,4,Thursday,12
Towed,D4,2017,4,Thursday,9
Towed,A1,2017,4,Thursday,7
Towed,D14,2017,4,Thursday,10
Towed,E13,2017,4,Wednesday,21
Towed,D14,2017,4,Thursday,8
Towed,E18,2017,4,Thursday,8
Towed,D14,2017,4,Thursday,8
Towed,D14,2017,4,Thursday,7
Towed,D4,2017,4,Thursday,7
Towed,D14,2017,4,Thursday,0
Towed,C11,2017,4,Wednesday,21
Towed,C11,2017,4,Wednesday,22
Towed,D14,2017,4,Wednesday,19
Towed,C11,2017,4,Wednesday,18
Towed,D4,2017,4,Wednesday,13
Towed,E18,2017,4,Wednesday,11
Towed,A15,2017,4,Wednesday,9
Towed,E5,2017,4,Tuesday,18
Towed,D4,2017,4,Tuesday,18
Towed,C11,2017,4,Tuesday,18
Towed,B3,2017,4,Tuesday,11
Towed,A15,2017,4,Tuesday,11
Towed,E13,2017,4,Tuesday,11
Towed,B3,2017,4,Tuesday,10
Towed,B3,2017,4,Tuesday,9
Towed,C11,2017,4,Tuesday,10
Towed,A1,2017,4,Tuesday,7
Towed,E13,2017,4,Tuesday,6
Towed,C6,2017,4,Tuesday,0
Towed,B3,2017,4,Monday,20
Towed,D14,2017,4,Monday,17
Towed,D4,2017,4,Monday,13
Towed,A7,2017,4,Monday,13
Towed,A1,2017,4,Monday,7
Towed,A1,2017,4,Monday,9
Towed,D4,2017,4,Monday,8
Towed,A7,2017,4,Monday,10
Towed,D4,2017,4,Monday,0
Towed,C6,2017,4,Sunday,22
Towed,D4,2017,4,Sunday,16
Towed,D4,2017,4,Sunday,14
Towed,C6,2017,4,Sunday,12
Towed,B2,2017,4,Sunday,10
Towed,C6,2017,4,Sunday,3
Towed,C6,2017,4,Sunday,3
Towed,C6,2017,4,Saturday,19
Towed,C11,2017,4,Saturday,18
Towed,A1,2017,4,Saturday,17
Towed,C6,2017,4,Saturday,16
Towed,A1,2017,4,Saturday,12
Towed,D4,2017,4,Saturday,7
Towed,C6,2017,4,Saturday,8
Towed,C6,2017,4,Saturday,7
Towed,D4,2017,4,Saturday,7
Towed,C11,2017,4,Friday,16
Towed,E13,2017,4,Friday,18
Towed,D4,2017,4,Friday,11
Towed,B3,2017,4,Friday,10
Towed,D14,2017,4,Friday,9
Towed,A15,2017,4,Tuesday,12
Towed,C6,2017,4,Thursday,22
Towed,A7,2017,4,Thursday,19
Towed,C11,2017,4,Thursday,7
Towed,B3,2017,4,Thursday,11
Towed,D4,2017,4,Thursday,9
Towed,B3,2017,4,Thursday,9
Towed,D4,2017,4,Thursday,10
Towed,A7,2017,4,Thursday,9
Towed,A7,2017,4,Thursday,8
Towed,B3,2017,4,Thursday,8
Towed,E13,2017,4,Thursday,5
Towed,D14,2017,4,Thursday,0
Towed,A15,2017,4,Wednesday,18
Towed,A1,2017,4,Wednesday,8
Towed,C6,2017,4,Wednesday,10
Towed,B3,2017,4,Wednesday,8
Towed,D4,2017,4,Wednesday,0
Towed,D14,2017,4,Tuesday,19
Towed,D14,2017,4,Tuesday,19
Towed,B3,2017,4,Tuesday,17
Towed,E13,2017,4,Tuesday,9
Towed,E13,2017,4,Tuesday,11
Towed,C11,2017,4,Tuesday,10
Towed,C6,2017,4,Tuesday,9
Towed,E13,2017,4,Tuesday,7
Towed,D4,2017,4,Tuesday,0
Towed,C11,2017,4,Monday,19
Towed,C6,2017,4,Monday,16
Towed,E13,2017,4,Monday,8
Towed,D4,2017,4,Monday,9
Towed,A15,2017,4,Monday,8
Towed,D4,2017,4,Monday,7
Towed,A15,2017,4,Sunday,21
Towed,D14,2017,4,Monday,4
Towed,D14,2017,4,Monday,4
Towed,A1,2017,4,Sunday,16
Towed,D4,2017,4,Sunday,15
Towed,B3,2017,4,Sunday,12
Towed,E18,2017,4,Sunday,10
Towed,A1,2017,4,Saturday,20
Towed,B2,2017,4,Saturday,16
Towed,D4,2017,4,Saturday,12
Towed,D4,2017,4,Saturday,11
Towed,C6,2017,4,Saturday,12
Towed,D14,2017,4,Saturday,9
Towed,C11,2017,4,Saturday,9
Towed,B2,2017,4,Saturday,10
Towed,D4,2017,4,Saturday,8
Towed,B2,2017,4,Saturday,8
Towed,C6,2017,4,Saturday,8
Towed,C11,2017,4,Friday,21
Towed,D14,2017,4,Friday,17
Towed,D14,2017,4,Friday,16
Towed,A7,2017,4,Friday,16
Towed,D14,2017,4,Friday,13
Towed,A7,2017,4,Friday,13
Towed,D14,2017,4,Friday,10
Towed,D4,2017,4,Friday,9
Towed,D14,2017,4,Friday,10
Towed,C11,2017,4,Friday,7
Towed,E18,2017,4,Thursday,8
Towed,D14,2017,4,Friday,8
Towed,E13,2017,4,Friday,7
Towed,B2,2017,4,Friday,4
Towed,D4,2017,4,Friday,0
Towed,D14,2017,4,Thursday,21
Towed,D14,2017,4,Thursday,20
Towed,D14,2017,4,Thursday,11
Towed,D4,2017,4,Thursday,12
Towed,B2,2017,4,Thursday,10
Towed,D14,2017,4,Thursday,8
Towed,A1,2017,4,Thursday,10
Towed,A7,2017,4,Thursday,7
Towed,A7,2017,4,Thursday,7
Towed,B3,2017,4,Thursday,9
Towed,C6,2017,4,Thursday,7
Towed,D14,2017,4,Thursday,4
Towed,D14,2017,4,Thursday,0
Towed,B2,2017,4,Wednesday,14
Towed,B2,2017,4,Wednesday,11
Towed,C11,2017,4,Wednesday,9
Towed,D14,2017,4,Wednesday,10
Towed,A15,2017,4,Wednesday,2
Towed,A7,2017,4,Wednesday,5
Towed,B2,2017,4,Wednesday,2
Towed,D4,2017,4,Wednesday,0
Towed,B2,2017,4,Tuesday,14
Towed,A1,2017,4,Tuesday,9
Towed,E13,2017,4,Tuesday,10
Towed,C11,2017,4,Tuesday,11
Towed,D14,2017,4,Tuesday,10
Towed,B2,2017,4,Tuesday,6
Towed,D14,2017,4,Tuesday,7
Towed,B3,2017,4,Tuesday,7
Towed,C11,2017,4,Tuesday,6
Towed,D4,2017,4,Tuesday,0
Towed,D14,2017,4,Monday,21
Towed,B3,2017,4,Monday,11
Towed,E13,2017,4,Monday,9
Towed,D4,2017,4,Monday,10
Towed,C6,2017,4,Monday,9
Towed,E5,2017,4,Sunday,23
Towed,C6,2017,4,Monday,0
Towed,D4,2017,4,Monday,0
Towed,B2,2017,4,Sunday,20
Towed,D4,2017,4,Sunday,14
Towed,E18,2017,4,Sunday,15
Towed,C6,2017,4,Sunday,13
Towed,D14,2017,4,Sunday,12
Towed,E13,2017,4,Sunday,10
Towed,E13,2017,4,Sunday,9
Towed,D4,2017,4,Sunday,8
Towed,A1,2017,4,Sunday,8
Towed,B2,2017,4,Sunday,4
Towed,D4,2017,4,Saturday,19
Towed,C6,2017,4,Saturday,21
Towed,A1,2017,4,Saturday,17
Towed,D14,2017,4,Saturday,12
Towed,E5,2017,4,Saturday,13
Towed,C11,2017,4,Saturday,11
Towed,C6,2017,4,Saturday,6
Towed,E13,2017,4,Saturday,7
Towed,C6,2017,4,Saturday,8
Towed,D14,2017,4,Saturday,5
Towed,C11,2017,4,Saturday,1
Towed,D14,2017,4,Friday,21
Towed,C6,2017,4,Friday,18
Towed,B3,2017,4,Friday,15
Towed,A15,2017,4,Friday,13
Towed,B2,2017,4,Friday,11
Towed,D4,2017,4,Friday,8
Towed,D14,2017,4,Friday,9
Towed,A15,2017,4,Friday,8
Towed,C11,2017,4,Friday,7
Towed,A7,2017,4,Friday,6
Towed,B2,2017,4,Friday,2
Towed,E18,2017,4,Friday,4
Towed,C11,2017,4,Friday,0
Towed,D4,2017,4,Friday,0
Towed,C11,2017,4,Thursday,19
Towed,B2,2017,4,Thursday,15
Towed,D14,2017,4,Thursday,10
Towed,D4,2017,4,Wednesday,16
Towed,C11,2017,4,Thursday,0
Towed,D14,2017,4,Thursday,0
Towed,D4,2017,4,Wednesday,17
Towed,C6,2017,4,Wednesday,10
Towed,E13,2017,4,Wednesday,10
Towed,E13,2017,4,Wednesday,9
Towed,A7,2017,4,Wednesday,9
Towed,D14,2017,4,Wednesday,7
Towed,D14,2017,4,Tuesday,23
Towed,D4,2017,4,Wednesday,0
Towed,D4,2017,4,Tuesday,9
Towed,D14,2017,4,Tuesday,9
Towed,A15,2017,4,Tuesday,9
Towed,C6,2017,4,Tuesday,8
Towed,C11,2017,4,Tuesday,7
Towed,B3,2017,4,Tuesday,7
Towed,D14,2017,4,Tuesday,8
Towed,D4,2017,4,Tuesday,0
Towed,D4,2017,4,Tuesday,0
Towed,C11,2017,4,Monday,15
Towed,B3,2017,4,Monday,11
Towed,B2,2017,4,Monday,9
Towed,D4,2017,4,Monday,9
Towed,B3,2017,4,Monday,9
Towed,B2,2017,4,Monday,7
Towed,A15,2017,4,Monday,9
Towed,E18,2017,4,Monday,9
Towed,D4,2017,4,Monday,7
Towed,D14,2017,4,Monday,7
Towed,A7,2017,4,Monday,1
Towed,D4,2017,4,Monday,0
Towed,D4,2017,4,Sunday,17
Towed,B2,2017,4,Sunday,17
Towed,B3,2017,4,Sunday,13
Towed,E18,2017,4,Sunday,15
Towed,D4,2017,4,Sunday,14
Towed,A15,2017,4,Sunday,13
Towed,D4,2017,4,Sunday,11
Towed,D4,2017,4,Sunday,9
Towed,A1,2017,4,Sunday,7
Towed,B3,2017,4,Sunday,8
Towed,B2,2017,4,Sunday,8
Towed,D4,2017,4,Sunday,8
Towed,B3,2017,4,Sunday,4
Towed,D4,2017,4,Saturday,20
Towed,A1,2017,4,Saturday,14
Towed,B2,2017,4,Saturday,16
Towed,A1,2017,4,Saturday,12
Towed,E18,2017,4,Saturday,11
Towed,A1,2017,4,Saturday,9
Towed,C6,2017,4,Saturday,11
Towed,C6,2017,4,Saturday,10
Towed,D14,2017,4,Saturday,10
Towed,D4,2017,4,Saturday,10
Towed,D4,2017,4,Saturday,9
Towed,B3,2017,4,Saturday,9
Towed,D14,2017,4,Saturday,9
Towed,A1,2017,4,Saturday,7
Towed,E13,2017,4,Saturday,8
Towed,A1,2017,4,Saturday,7
Towed,A1,2017,4,Saturday,6
Towed,C6,2017,3,Friday,22
Towed,A7,2017,3,Friday,23
